"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"ETS2",-0.0394415019136697,0.0162053722148012,-2.4338535018434,0.0161382424222586,0.0394415019136697,"2"
"GATA1",0.759842855659871,0.201654145739425,3.7680497610088,0.000237543994607683,0.759842855659871,"1"
"YY1",0.0684083638824393,0.0321097345544471,2.1304556026909,0.0347984227329039,0.0684083638824393,"1"
