"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"JUN",-1.2677350900047,0.421286553159143,-3.00919903685084,0.00307342159014442,1.2677350900047,"2"
"PAX5",-20.3274162521801,2.97115747686703,-6.84158157568093,1.86241170661765e-10,20.3274162521801,"2"
