"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"MYB",0.996951981118579,0.277937992056725,3.58695827706458,0.000460443523145804,0.996951981118579,"1"
"TCF7L2",-0.377981665583898,0.140094151311223,-2.69805457291504,0.00782630871078998,0.377981665583898,"2"
"YY1",0.150774750373411,0.0440353654539396,3.42394683952649,0.000808385909685201,0.150774750373411,"1"
