"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"ESR1",0.0502097625914618,0.0215865491943227,2.32597448251095,0.021386838073659,0.0502097625914618,"1"
"ETS1",0.030111703354928,0.0041334191634777,7.28493824700642,1.81498056962685e-11,0.030111703354928,"1"
"GATA1",0.883107371839822,0.0700808561830702,12.6012640246989,3.76879832084602e-25,0.883107371839822,"1"
"TFAP2A",-0.0256785885460253,0.0115056145349473,-2.23183111758428,0.0271389272241908,0.0256785885460253,"2"
"YY1",-0.0154933758476212,0.00529105915504626,-2.92821822504944,0.0039524253325119,0.0154933758476212,"2"
