"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"ETS1",0.0401227220375656,0.00824442764861177,4.86664735839141,3.51881630253705e-06,0.0401227220375656,"1"
"GATA1",0.951258753854817,0.0871401981311938,10.9164171559795,1.20383005702461e-19,0.951258753854817,"1"
"TFAP2A",-0.0473977981669559,0.0227050360538393,-2.08754560241894,0.0389726755849989,0.0473977981669559,"2"
