"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"JUN",0.016395528118228,0.0082699681443756,1.98253824343671,0.0497230513873112,0.016395528118228,"1"
"PAX5",0.973867767230194,0.156007821975329,6.24242909681928,6.87111154148435e-09,0.973867767230194,"1"
"YY1",-0.073372515293687,0.0281901868524936,-2.60276796594545,0.010423205744329,0.073372515293687,"2"
