"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"CEBPB",-27.2582693403321,10.0384391430423,-2.71538921060502,0.00768887158308237,27.2582693403321,"2"
"IRF1",39.9475032000656,9.36136974000828,4.26727116966008,4.20834793362364e-05,39.9475032000656,"1"
"IRF2",200.965752787517,55.6253980420745,3.61284161302556,0.000458064791985936,200.965752787517,"1"
"SP1",-195.011098183099,71.6608947200559,-2.72130426147918,0.00756128518697769,195.011098183099,"2"
