"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"CEBPB",-12.5913883918901,5.8984686967255,-2.13468766883177,0.0358473506400462,12.5913883918901,"2"
"IRF1",49.1504213283967,8.95227562272608,5.49027123378823,4.59878913498174e-07,49.1504213283967,"1"
"STAT4",399.808955742471,131.08654895869,3.04996171551106,0.00310333713799229,399.808955742471,"1"
"TP53",-67.3690447985264,25.4567290683379,-2.64641402348574,0.00979277891523492,67.3690447985264,"2"
