"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"CEBPB",0.0122596863035703,0.00576291717453283,2.12734036118853,0.0360378587844323,0.0122596863035703,"1"
"GATA1",0.607031203175008,0.153205389014744,3.96220529237773,0.000145487954406331,0.607031203175008,"1"
"STAT4",0.372444813423529,0.13424032303387,2.77446303022943,0.00668303612882667,0.372444813423529,"1"
