"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"ETS1",0.0389290036757649,0.00908134512523663,4.28670016819237,4.5834686128846e-05,0.0389290036757649,"1"
"GATA1",0.991027065014869,0.0526585396832642,18.8198736800488,8.87597563488101e-33,0.991027065014869,"1"
"YY1",-0.0196375748986527,0.00714407873836225,-2.74879037841548,0.00724244912914745,0.0196375748986527,"2"
