"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"ETS1",0.166451360615573,0.0479760437594653,3.46946825065652,0.000806030286536815,0.166451360615573,"1"
"GATA1",0.761439089093438,0.229414183217211,3.31905847500502,0.00131008251893551,0.761439089093438,"1"
"SP1",-0.132970900009855,0.0639704125198267,-2.07863127299113,0.0405299211957009,0.132970900009855,"2"
