"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"ELK1",0.419734282795047,0.083801808166823,5.00865425194035,3.04035686642241e-06,0.419734282795047,"1"
"IRF1",0.0390839139722221,0.0150892273886474,2.59018655929511,0.0113275346204688,0.0390839139722221,"1"
"TBP",0.368865999572773,0.157140153927433,2.34736946829716,0.021287687891327,0.368865999572773,"1"
"TCF7L2",-0.196832867307456,0.0713769020551209,-2.75765495055322,0.00715827006179528,0.196832867307456,"2"
"YY1",0.0718300756526298,0.0357091582235729,2.01153091324377,0.047514137285138,0.0718300756526298,"1"
