"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"CEBPB",-1.49724637268206,0.598009462671187,-2.50371685757975,0.0140521460296405,1.49724637268206,"2"
"ESR1",-17.3236322410838,6.62306792691937,-2.61565069726555,0.0104083656830556,17.3236322410838,"2"
"YY1",-6.5811209992,2.1702697396395,-3.03239771490026,0.00315210914330562,6.5811209992,"2"
