"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"CEBPB",-0.0167631827730371,0.00541558990104076,-3.09535675325333,0.00258313373361031,0.0167631827730371,"2"
"STAT4",0.939774360071874,0.0487161008849169,19.2908369717832,1.26901251031695e-34,0.939774360071874,"1"
"YY1",-0.0624552676247982,0.0188785138159266,-3.30827247492908,0.00132675667945115,0.0624552676247982,"2"
