"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"CEBPB",0.0697716782953554,0.0288460490500161,2.41876030143257,0.0175203145766952,0.0697716782953554,"1"
"PAX5",0.884409496593725,0.249694651830768,3.5419641154074,0.000622975066773947,0.884409496593725,"1"
