"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"IRF1",1.72991418950347,0.140765493228281,12.2893341956899,2.88682527199265e-21,1.72991418950347,"1"
"LEF1",-1.55100547919475,0.753130344625778,-2.05941174759786,0.0422201500887478,1.55100547919475,"2"
