"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"ETS2",0.0285554492533486,0.0109026653985186,2.61912552661009,0.0102616789252279,0.0285554492533486,"1"
"STAT4",0.546561392445753,0.074293409070665,7.35679516235263,6.65363820294289e-11,0.546561392445753,"1"
"TBP",0.576578627061543,0.0950696886515412,6.0647997825561,2.67234182264794e-08,0.576578627061543,"1"
"YY1",-0.0516502011203557,0.0221376675961786,-2.3331365373501,0.0217506140172845,0.0516502011203557,"2"
