"","Estimate","Std. Error","t value","Pr(>|t|)","strength","reg"
"NR3C1",-0.218031545567235,0.0975059780147541,-2.23608387922885,0.0279048330070982,0.218031545567235,"2"
"TBP",1.11458471614554,0.289248010697323,3.85338766361257,0.0002223786901575,1.11458471614554,"1"
"YY1",0.127077448900709,0.0448881757781472,2.83097824087949,0.00576319082044334,0.127077448900709,"1"
