NFKBIA	UBC	0
IRF1	MCL1	0
KLF6	FOS	0
IRF1	CLIC1	0
FOS	RPL24	0
IRF1	DDX3X	0
FOSB	RPL29	0
FOS	HLA-B	0
JUNB	SSR4	0
TSC22D3	IRF1	0
NFKBIA	PTPRC	0
FOSB	RPS24	0
JUNB	GZMB	0
FOS	RPL7	0
EGR1	RPL23A	0
KLF6	RPL7A	0
FOS	ACTB	0
FOSB	RPL39	0
FOSB	TOMM7	0
TSC22D3	RPS5	0
FOSB	TMBIM6	0
NFKBIA	HLA-DQB1	0
TSC22D3	RPS6	0
KLF2	RPL24	0
FOSB	RPL21	0
KLF6	TMBIM6	0
FOSB	VIM	0
NFKBIA	SEPT7	0
FOS	RPS2	0
CREM	IDS	0
KLF6	SMIM14	0
CREM	RPS3	0
EGR1	RPL8	0
TSC22D3	HSPA8	0
CREM	RPL3	0
IRF1	RPL39	0
JUNB	RPL32	0
KLF2	HLA-A	0
CREM	HSPB1	0
KLF2	HLA-DPA1	0
KLF6	RPL3	0
NFKBIA	GAPDH	0
KLF6	RPL32	0
FOSB	NEAT1	0
NFKBIA	RPL32	0
JUNB	RPS15	0
FOS	HNRNPU	0
FOSB	RPS15	0
IRF1	TMBIM6	0
FOS	RPL10	0
FOS	LTB	0
KLF2	HLA-DRA	0
NFKBIA	NDUFA4	0
IRF1	RPLP0	0
CREM	MTRNR2L8	0
KLF6	LAPTM5	0
FOS	DDX17	0
CREM	CALM1	0
KLF2	RPL39	0
EGR1	RPL3	0
FOS	LGALS1	0
TSC22D3	HLA-DPB1	0
KLF2	HLA-DMA	0
EGR1	CALR	0
JUNB	ARPC3	0
JUNB	RPLP0	0
KLF2	RPL23	0
FOS	RPS24	0
JUNB	EIF4A2	0
JUNB	RPL7	0
IRF1	FOS	0
TSC22D3	HLA-DQA1	0
KLF6	RPS3	0
NFKBIA	RPS11	0
NFKBIA	KLF2	0
FOS	CD55	0
KLF6	DUSP1	0
KLF2	HNRNPDL	0
JUNB	KLF6	1
TSC22D3	SAT1	0
NFKBIA	HSP90AA1	0
KLF2	SAT1	0
NFKBIA	UBB	0
NFKBIA	ZFAS1	0
CREM	ACTG1	0
JUNB	RPS9	0
IRF1	RPL31	0
KLF6	RPL27A	0
NFKBIA	CXCR4	0
NFKBIA	RPS9	0
NFKBIA	H3F3B	0
FOS	RPL37	0
KLF2	EIF1	0
TSC22D3	RPL7	0
FOS	GPR183	0
IRF1	RPL32	0
FOS	RPL34	0
TSC22D3	RPS18	0
CREM	TMSB10	0
EGR1	RPS28	0
NFKBIA	TAGLN2	0
FOS	RPS29	0
IRF1	HINT1	0
NFKBIA	KLF6	0
FOSB	RPS27	0
KLF6	CD69	0
FOS	RPS25	0
CREM	RPL38	0
EGR1	HLA-DRB1	0
NFKBIA	HLA-C	0
FOS	RPSA	0
NFKBIA	MCL1	0
JUNB	RPS6	0
NFKBIA	MYL6	0
FOS	HLA-DPB1	0
JUNB	RPS27	0
JUNB	TMSB4X	1
EGR1	HLA-DRA	0
JUNB	ACTB	0
KLF2	CCNL1	0
NFKBIA	RPS29	0
JUNB	IDS	0
KLF2	RPL13	0
FOSB	HSPA1B	0
KLF6	HLA-B	0
NFKBIA	ANKRD12	0
FOSB	TPT1	0
FOSB	PFN1	0
NFKBIA	RPL28	0
TSC22D3	RPS3	0
KLF2	RPS3	0
FOS	TMBIM6	0
JUNB	RPS20	0
FOSB	RPS12	0
KLF2	HSP90AA1	0
CREM	RPS11	0
KLF6	TXNIP	0
FOSB	HNRNPA2B1	0
IRF1	RPL35A	0
CREM	CD55	0
TSC22D3	SSR4	0
JUNB	CHCHD2	0
TSC22D3	RPL13A	0
FOSB	SARAF	0
JUNB	RPL7A	0
IRF1	SET	0
FOSB	RPL35	0
TSC22D3	RPL18	0
JUNB	TOMM7	0
KLF2	RPS27	0
IRF1	HSP90AB1	0
KLF6	RPL9	0
JUNB	MTRNR2L8	0
KLF6	HLA-C	0
NFKBIA	RGS1	0
NFKBIA	RPL38	0
NFKBIA	HLA-E	0
NFKBIA	EIF1	0
IRF1	ATP1B3	0
TSC22D3	COMMD6	0
NFKBIA	RPS10	0
EGR1	ZFAS1	0
CREM	SAT1	0
IRF1	RPS28	0
CREM	SRGN	0
NFKBIA	CD69	0
KLF2	RPL37	0
IRF1	RPL3	0
FOSB	KLF6	1
FOS	CALR	0
TSC22D3	ARPC2	0
CREM	SEPT7	0
NFKBIA	RPS28	0
JUNB	RPL8	0
FOS	TPM3	0
TSC22D3	RPS23	0
CREM	CD69	0
NFKBIA	TOMM7	0
KLF6	HLA-DQA1	0
FOS	EEF1A1	0
JUNB	RPL15	0
KLF6	CD48	0
FOSB	ACTG1	0
KLF6	UBC	0
NFKBIA	LAPTM5	0
CREM	UBA52	0
KLF2	RPS27A	0
CREM	RPS18	0
KLF2	UBB	0
KLF6	PABPC1	0
KLF2	H3F3B	0
JUNB	RPS19	0
KLF6	RPL28	0
JUNB	TUBA1B	0
IRF1	HNRNPA2B1	0
JUNB	RPS15A	0
CREM	ACTB	0
CREM	GPR183	0
KLF6	BTG1	0
NFKBIA	RPS21	0
KLF6	S100A6	0
CREM	RPS10	0
TSC22D3	RBM39	0
TSC22D3	RPL6	0
KLF6	RPL37A	0
FOS	HINT1	0
FOSB	RPS8	0
TSC22D3	HLA-E	0
EGR1	CD55	0
KLF2	HLA-DQB1	0
KLF2	RPL35	0
KLF6	TMSB10	0
TSC22D3	HSPA1B	1
KLF2	SUMO2	0
FOS	RPS8	0
EGR1	RPL31	0
EGR1	RPL21	0
EGR1	SAT1	0
FOS	NDUFA4	0
JUNB	ANKRD12	0
JUNB	RPS29	0
KLF6	NOP53	0
TSC22D3	RPL11	0
NFKBIA	PTMA	0
NFKBIA	RPS20	0
CREM	HLA-DQB1	0
FOSB	RPL28	0
FOS	RPL26	0
KLF2	VIM	0
FOS	RPL27A	0
KLF6	RPS5	0
IRF1	RPL4	0
FOS	RPS12	0
FOSB	ZFP36L1	0
TSC22D3	RPL22	0
FOS	BTG1	0
TSC22D3	RPL19	0
KLF6	SET	0
TSC22D3	BTG2	0
FOSB	RPS2	0
TSC22D3	SRSF5	0
FOS	RPS23	0
KLF2	RPL29	0
IRF1	STK17A	0
KLF2	RPL26	0
IRF1	RPS10	0
KLF6	RPLP2	0
FOSB	RPS9	0
KLF6	RPL18	0
FOSB	HSP90AA1	0
FOS	HSP90AB1	0
KLF2	RPS6	0
KLF6	PPIA	0
CREM	HLA-E	0
EGR1	RPL38	0
TSC22D3	GZMB	0
JUNB	UBC	1
JUNB	HLA-DQA1	0
CREM	RPS9	0
NFKBIA	RPL10A	0
KLF6	CORO1A	0
KLF2	OAZ1	0
NFKBIA	RPSA	0
JUNB	TAGLN2	0
CREM	RPL28	0
KLF2	RPL37A	0
NFKBIA	RPLP0	0
EGR1	RPL15	0
IRF1	RPS2	0
IRF1	RPL21	0
EGR1	HLA-C	0
TSC22D3	HNRNPK	0
CREM	RPS5	0
CREM	RPL32	0
KLF6	TPM3	0
KLF2	HNRNPU	0
FOSB	HLA-DPA1	0
FOS	RPS14	0
JUNB	EEF1A1	0
FOS	RPS20	0
KLF6	DNAJB1	0
FOSB	RPL36	0
IRF1	RPS19	0
TSC22D3	RPSA	0
EGR1	RPL36	0
JUNB	MYL6	0
NFKBIA	CD52	0
TSC22D3	RPL10A	0
KLF2	MTRNR2L8	0
NFKBIA	HINT1	0
EGR1	RPS9	0
KLF2	RPS15	0
FOSB	RPL13A	0
KLF6	FAU	0
KLF6	FOSB	0
FOSB	RPL7	0
KLF2	PABPC1	0
EGR1	RPL27A	0
FOS	TPT1	0
CREM	CORO1A	0
TSC22D3	EEF1A1	0
IRF1	CREM	0
FOS	RACK1	0
KLF6	HSP90AA1	0
KLF2	HLA-B	0
FOS	MTRNR2L8	0
TSC22D3	RPL31	0
CREM	H3F3B	0
TSC22D3	LTB	0
CREM	RPL7	0
NFKBIA	RPL36AL	0
FOSB	HSPA8	0
FOS	RPL14	0
IRF1	ARPC3	0
KLF2	RPL6	0
EGR1	ATP1B3	0
IRF1	EGR1	0
KLF2	RPL9	0
FOSB	RPL37A	0
IRF1	NEAT1	0
CREM	RPL12	0
JUNB	H2AFZ	0
IRF1	CD55	0
KLF2	HSP90AB1	0
KLF2	TPT1	0
KLF6	GAPDH	0
EGR1	YWHAZ	0
TSC22D3	RPL37A	0
TSC22D3	RPS29	0
NFKBIA	RPL22	0
CREM	GAPDH	0
NFKBIA	ARPC2	0
FOS	RPS5	0
CREM	HLA-A	0
TSC22D3	RPS16	0
CREM	ZFP36	0
IRF1	HLA-DRA	0
KLF6	RPL29	0
NFKBIA	HERPUD1	0
FOS	TUBA1B	0
FOSB	EEF2	0
JUNB	TPT1	0
JUNB	RPL26	0
NFKBIA	ATP1B3	0
TSC22D3	RGS1	0
TSC22D3	CFL1	0
EGR1	RPL10A	0
CREM	S100A6	0
EGR1	H3F3B	0
KLF6	HLA-A	0
FOSB	TMSB10	0
FOSB	UBA52	0
CREM	RPL37	0
TSC22D3	HNRNPA3	0
IRF1	RPS3A	0
KLF6	RPS9	0
NFKBIA	MYL12A	0
FOSB	YWHAZ	0
EGR1	CYCS	0
EGR1	DDX17	0
TSC22D3	RPLP0	0
NFKBIA	RPL7	0
CREM	EEF1A1	0
KLF6	ACTB	0
JUNB	RPS2	0
TSC22D3	ACTB	0
JUNB	RPL27	0
EGR1	RPSA	0
NFKBIA	RPL29	0
IRF1	MTRNR2L8	0
CREM	CYCS	0
CREM	SRSF5	0
KLF2	TAGLN2	0
KLF2	RPL12	0
NFKBIA	RACK1	0
IRF1	HLA-DRB1	0
CREM	RPL34	0
EGR1	RPS8	0
FOS	MS4A1	0
CREM	RPS12	0
FOSB	RPL4	0
IRF1	RPS18	0
FOS	RPL12	0
JUNB	RPL36	0
TSC22D3	HLA-B	0
EGR1	EEF1B2	0
EGR1	RPL19	0
FOS	TSC22D3	0
FOS	RPL18	0
EGR1	RPL13	0
EGR1	RPL24	0
FOSB	RPS29	0
FOSB	RPS18	0
FOS	DNAJB1	0
FOSB	HLA-E	0
FOS	S100A4	0
FOS	RPL8	0
KLF6	RPS12	0
KLF6	TPT1	0
KLF6	PTPRC	0
EGR1	HLA-DPB1	0
JUNB	FTH1	0
FOS	RPS3	0
KLF2	UBA52	0
TSC22D3	GAPDH	0
FOS	TMSB10	0
KLF2	ZFP36	0
IRF1	RPS29	0
CREM	RPS13	0
FOSB	ZFAS1	0
IRF1	RPS9	0
FOS	SH3BGRL3	0
KLF6	RPL37	0
FOS	PTPRC	0
CREM	ARPC3	0
FOS	HNRNPA2B1	0
FOSB	RPS3A	0
FOS	NOP53	0
NFKBIA	SUMO2	0
EGR1	ARPC2	0
EGR1	FTH1	0
NFKBIA	S100A11	0
CREM	HNRNPA2B1	0
KLF6	RPLP1	0
KLF2	BTG1	0
FOS	RPL3	0
FOS	CD48	0
FOS	HLA-C	0
FOS	RPS28	0
FOSB	NFKBIA	0
EGR1	RPL39	0
KLF6	RPL10A	0
TSC22D3	RPS3A	0
CREM	BTG1	0
EGR1	YWHAB	0
JUNB	RPL37	0
TSC22D3	HNRNPA2B1	0
JUNB	RPLP2	0
KLF2	RPL15	0
CREM	MS4A1	0
CREM	RPL36AL	0
EGR1	RPL35A	0
KLF6	RPS18	0
CREM	RPL22	0
TSC22D3	RPS19	0
FOSB	ACTB	0
TSC22D3	RPS13	0
NFKBIA	RPL37	0
KLF2	RPS23	0
EGR1	RPS3	0
KLF6	CXCR4	0
FOS	ZFP36L1	0
CREM	RPL6	0
TSC22D3	RPL27A	0
FOSB	HLA-C	0
FOS	HLA-E	0
JUNB	RPLP1	0
NFKBIA	JUNB	0
KLF6	HMGN1	0
FOSB	RPL8	0
NFKBIA	UBA52	0
NFKBIA	ARHGDIB	0
FOSB	RPS14	0
CREM	RPS28	0
TSC22D3	RPS15A	0
TSC22D3	FTH1	0
FOS	ACTG1	0
KLF2	DDX5	0
TSC22D3	RPL35A	0
CREM	DNAJB1	0
CREM	RPLP2	0
CREM	FOS	1
JUNB	RPS18	0
CREM	RPSA	0
KLF6	CFL1	0
NFKBIA	RPL11	0
FOS	SEPT7	0
KLF2	HLA-C	0
JUNB	HNRNPA3	0
IRF1	SAT1	0
CREM	TUBA1B	0
EGR1	RPS11	0
IRF1	RPS7	0
TSC22D3	RPS28	0
EGR1	RPS7	0
TSC22D3	RPL5	0
KLF2	LTB	0
CREM	CHCHD2	0
KLF6	RPS7	0
IRF1	RPS16	0
EGR1	TMSB10	0
EGR1	SLC25A3	0
FOS	RBM39	0
FOS	NPM1	0
FOS	OST4	0
CREM	RPL10	0
TSC22D3	HLA-DRB1	0
EGR1	ACTB	0
IRF1	RPL35	0
IRF1	HLA-C	0
EGR1	FAU	0
NFKBIA	SH3BGRL3	0
NFKBIA	RPL3	0
EGR1	HINT1	0
KLF2	NEAT1	0
EGR1	S100A6	0
FOSB	DNAJB1	0
FOS	RPL10A	0
JUNB	RPS8	0
FOSB	MYL12A	0
IRF1	RPL18A	0
KLF6	HLA-DPB1	0
IRF1	FAU	0
KLF2	CREM	0
CREM	RPS7	0
KLF6	SEPT7	0
KLF6	JUNB	0
EGR1	LTB	1
KLF2	RPL10	0
FOS	DDX5	0
FOSB	RPS16	0
NFKBIA	S100A4	0
KLF2	HNRNPA2B1	0
JUNB	EZR	0
KLF6	FTH1	0
KLF2	MYL12B	0
NFKBIA	PPIA	0
KLF2	RPL3	0
FOSB	SRGN	0
FOSB	HLA-DRA	0
EGR1	RPL18	0
KLF2	RPS24	0
KLF6	RPL10	0
IRF1	RPS23	0
EGR1	RPL26	0
NFKBIA	RPS8	0
CREM	HSP90AB1	0
TSC22D3	TPT1	0
IRF1	RPLP2	0
TSC22D3	RPLP1	0
JUNB	LGALS1	0
FOS	CD53	0
NFKBIA	RPL4	0
EGR1	SH3BGRL3	0
CREM	RGS1	0
EGR1	HLA-DQA1	0
KLF6	RPL39	0
JUNB	RPL13	0
KLF2	HERPUD1	0
NFKBIA	RPLP2	0
EGR1	RPL7A	0
NFKBIA	CD55	0
TSC22D3	RPL34	0
EGR1	RPLP1	0
NFKBIA	RPL23	0
FOSB	CXCR4	0
CREM	EEF2	0
FOS	PTMA	0
FOS	CALM1	0
IRF1	RPL36AL	0
KLF6	HNRNPU	0
KLF6	RPL36	0
IRF1	RPS4X	0
EGR1	OAZ1	0
TSC22D3	RPL7A	0
CREM	RPL24	0
CREM	DDX17	0
FOS	RPS11	0
EGR1	IDS	0
FOSB	RPL27	0
EGR1	RPS24	0
KLF6	PFN1	0
FOSB	RPS25	0
TSC22D3	RPL15	0
CREM	RPL15	0
NFKBIA	HNRNPC	0
FOS	RPS18	0
KLF2	RPL14	0
EGR1	TPT1	0
FOSB	TUBA1B	0
TSC22D3	EEF1B2	0
IRF1	GZMB	0
CREM	NOP53	0
CREM	S100A4	0
FOS	RPL35	0
CREM	RPS29	0
IRF1	RPL7	0
NFKBIA	HNRNPU	0
EGR1	SLC2A3	0
KLF6	RPL30	0
EGR1	ZFP36L1	0
FOSB	RPL27A	0
JUNB	RPL19	0
CREM	CD52	0
CREM	SRP14	0
FOS	RPS6	0
IRF1	DNAJB1	0
NFKBIA	CFL1	0
FOSB	RPL22	0
FOSB	RPS7	0
KLF2	RPS18	0
CREM	RPL37A	0
FOS	AHNAK	0
KLF6	SRGN	0
KLF2	RPL13A	0
FOS	B2M	0
CREM	LTB	0
EGR1	NEAT1	0
FOS	CD52	0
TSC22D3	HLA-DPA1	0
FOSB	HLA-DQB1	0
KLF6	RPL19	0
EGR1	RPS3A	0
CREM	RPS25	0
FOSB	RPL12	0
KLF6	RPS6	0
JUNB	HERPUD1	0
FOSB	RPLP2	0
CREM	RPS8	0
NFKBIA	DNAJB1	0
FOSB	HERPUD1	0
NFKBIA	RPL37A	1
CREM	TOMM7	0
CREM	RPS2	0
CREM	GZMB	0
IRF1	FTL	0
NFKBIA	RPL14	0
EGR1	N4BP2L2	0
NFKBIA	SARAF	0
IRF1	HLA-DPA1	0
KLF2	CORO1A	0
EGR1	SEPT7	0
NFKBIA	RPS12	0
EGR1	SSR4	0
JUNB	RPL10A	0
JUNB	RPL11	0
CREM	RPL30	0
FOSB	HLA-DPB1	1
NFKBIA	RPS19	0
KLF6	SAT1	0
CREM	TMSB4X	0
CREM	ZFP36L2	0
JUNB	HLA-DPB1	0
EGR1	RPS4X	0
KLF6	RPL12	0
JUNB	RPL23A	0
CREM	IRF1	0
CREM	FTL	0
KLF6	RPL13A	0
IRF1	RPLP1	0
KLF6	RPL24	0
CREM	RPL7A	0
CREM	RPL18A	0
KLF2	RPL34	0
NFKBIA	FTH1	0
KLF6	RPL7	0
TSC22D3	RPL36AL	0
FOS	CD74	0
KLF6	PPP1R15A	0
IRF1	RPS27A	0
TSC22D3	RPL18A	0
EGR1	HERPUD1	0
NFKBIA	OST4	0
JUNB	PFN1	0
NFKBIA	FOS	0
FOSB	CFL1	0
KLF2	CD74	0
TSC22D3	RPL23A	0
NFKBIA	RPLP1	0
KLF2	SET	0
NFKBIA	TUBA1B	0
KLF2	GZMB	0
JUNB	RPS14	0
EGR1	TMSB4X	0
KLF2	RPS11	0
KLF2	RPL18A	0
FOSB	NDUFA4	0
NFKBIA	RPL21	0
FOS	EIF1	0
EGR1	HNRNPK	0
EGR1	COMMD6	0
KLF6	RPS13	0
FOS	RPS4X	0
FOS	RPS9	0
FOSB	RPL7A	0
EGR1	MS4A1	0
NFKBIA	RPS7	0
NFKBIA	CYBA	0
IRF1	RPS27	0
TSC22D3	RPS27A	0
TSC22D3	RPL27	0
FOSB	RPL31	0
NFKBIA	RPL5	0
FOS	MCL1	0
IRF1	RPL13	0
NFKBIA	LTB	0
EGR1	RPL37	0
CREM	TMBIM6	0
NFKBIA	RPS24	0
CREM	CALM2	0
NFKBIA	TPM3	0
TSC22D3	MTRNR2L8	0
EGR1	RPS21	0
EGR1	HSPA8	0
CREM	CCNL1	0
NFKBIA	CALM1	0
NFKBIA	RPS4X	0
CREM	HSP90AA1	0
NFKBIA	SLC25A3	0
KLF6	RPL8	0
EGR1	RPS23	0
IRF1	RPL22	0
EGR1	RPL23	0
EGR1	RPS14	0
JUNB	CALR	0
CREM	CIRBP	0
KLF2	RPS8	0
FOSB	CALM1	0
FOSB	ARHGDIB	0
IRF1	RPL23A	0
NFKBIA	S100A6	1
NFKBIA	RPL15	0
NFKBIA	RPS27	0
TSC22D3	TMSB10	0
FOSB	RPS19	0
FOS	CORO1A	0
KLF6	RPS8	0
FOS	RPL6	0
EGR1	HNRNPDL	0
KLF6	CYCS	0
TSC22D3	H2AFZ	0
NFKBIA	SRSF5	0
IRF1	CXCR4	0
FOS	SLC25A3	0
FOSB	RPLP1	0
KLF2	ACTB	0
EGR1	IRF1	0
FOS	RPL13	0
CREM	RACK1	0
CREM	RPL9	0
CREM	RPLP1	0
KLF2	FAU	0
TSC22D3	SRGN	0
TSC22D3	MYL12A	0
CREM	KLF2	0
NFKBIA	HLA-DPA1	0
JUNB	SEPT7	0
NFKBIA	TMBIM6	0
FOS	RPL37A	0
NFKBIA	DDX5	0
TSC22D3	RPS24	0
FOSB	RPL10	0
EGR1	MYL12B	0
CREM	RPS16	0
CREM	N4BP2L2	0
NFKBIA	RPL13	0
NFKBIA	RGS2	0
CREM	SET	0
KLF2	RPS4X	0
KLF2	B2M	0
CREM	RPS27	0
IRF1	EIF1	0
KLF2	S100A11	0
EGR1	B2M	0
IRF1	EEF1A1	0
KLF2	RPS14	0
FOSB	RPL9	0
IRF1	SUB1	0
EGR1	UBC	0
NFKBIA	EEF1B2	0
KLF6	RPL18A	0
TSC22D3	RPL23	0
NFKBIA	RPS6	0
KLF2	RPL19	0
FOS	RPS27A	0
FOS	TOMM7	0
TSC22D3	RPL10	0
KLF2	RPL38	0
TSC22D3	RPLP2	0
NFKBIA	BTG1	0
KLF6	RPL5	0
KLF6	RPL23A	0
JUNB	HSPA1B	0
JUNB	RPS12	0
TSC22D3	H3F3B	0
FOS	RPL28	0
NFKBIA	EEF1A1	0
KLF2	SSR4	0
FOSB	STK17A	0
EGR1	RPS18	0
TSC22D3	DDX17	0
EGR1	RPLP2	0
FOSB	CLIC1	0
FOS	RPL13A	0
TSC22D3	RPL9	0
CREM	RPL35A	0
NFKBIA	ACTG1	0
TSC22D3	RPL13	0
FOSB	RPS21	0
NFKBIA	RPL10	0
KLF2	PTMA	0
TSC22D3	FOS	0
IRF1	RPS15A	0
FOSB	GAPDH	0
NFKBIA	RPL6	0
NFKBIA	RPS14	0
EGR1	ACTG1	0
FOS	SERF2	0
KLF6	RPS16	0
FOSB	SAT1	0
TSC22D3	PPP1R15A	0
KLF2	RPLP1	0
TSC22D3	HLA-C	0
FOSB	RPS10	0
TSC22D3	OST4	0
KLF6	RPS2	0
NFKBIA	RPL36	0
IRF1	RPS5	0
TSC22D3	TPM3	0
FOS	FAU	0
FOS	RPL39	0
IRF1	H3F3B	0
EGR1	RPS2	0
FOS	HLA-DRB1	0
FOSB	RPS23	0
CREM	TPM3	0
CREM	RPL27A	0
NFKBIA	SMIM14	0
EGR1	RPS6	0
NFKBIA	HNRNPA2B1	0
CREM	HLA-DMA	0
FOSB	RPL30	0
JUNB	PABPC1	0
CREM	RPL36	0
IRF1	TUBA1B	0
NFKBIA	RPL27	0
IRF1	FTH1	0
NFKBIA	RPL30	0
CREM	HLA-DRA	0
FOS	RPL30	0
CREM	SH3BGRL3	0
IRF1	CALM2	0
EGR1	CYBA	0
JUNB	PTMA	0
CREM	TPT1	0
TSC22D3	RPL12	0
NFKBIA	RPS13	0
EGR1	CD74	0
JUNB	RPS28	0
TSC22D3	HSP90AA1	0
JUNB	HNRNPK	0
IRF1	HLA-B	0
NFKBIA	RPS3	0
EGR1	HLA-A	0
JUNB	MS4A1	0
TSC22D3	HLA-DRA	0
NFKBIA	RPL24	0
JUNB	B2M	0
FOSB	CD74	0
FOS	CD69	1
TSC22D3	RACK1	0
FOSB	HNRNPU	0
CREM	RPS4X	0
CREM	RPL26	0
IRF1	H2AFZ	0
JUNB	KLF2	0
TSC22D3	HSP90AB1	0
NFKBIA	TMSB4X	0
FOS	ZFAS1	0
NFKBIA	RPS15	0
IRF1	RPS3	0
NFKBIA	AHNAK	0
NFKBIA	B2M	0
TSC22D3	RPS25	0
NFKBIA	FOSB	0
NFKBIA	RPL7A	0
KLF6	B2M	0
KLF6	HLA-DPA1	0
FOSB	TMSB4X	0
FOS	TMSB4X	0
KLF6	RPL11	0
NFKBIA	RPL8	0
IRF1	LTB	0
CREM	RPL4	0
EGR1	RPL12	0
EGR1	RPS15A	0
IRF1	RPL37	0
EGR1	GZMB	0
KLF2	RPS3A	0
NFKBIA	RPS15A	0
KLF6	RPL23	0
IRF1	RPS21	0
EGR1	RPL30	0
TSC22D3	RPS11	0
IRF1	TMSB4X	0
JUNB	NDUFA4	0
TSC22D3	VIM	0
NFKBIA	RPS27A	0
NFKBIA	MTRNR2L8	0
EGR1	HSP90AB1	0
NFKBIA	RPL39	0
EGR1	RPS19	0
EGR1	NPM1	0
KLF2	RPS15A	0
TSC22D3	CALM1	0
FOS	RPS19	0
KLF6	SARAF	0
NFKBIA	CD53	0
FOSB	RPS28	0
FOSB	RPS3	0
EGR1	EEF1A1	0
JUNB	RPL34	0
CREM	RPL10A	0
FOSB	RPL6	0
FOS	FTH1	0
TSC22D3	RPL21	0
CREM	B2M	0
NFKBIA	RPL23A	0
KLF6	RPS19	0
KLF6	TMSB4X	0
KLF2	RPL10A	0
JUNB	CD55	0
TSC22D3	RPL24	0
JUNB	RPS25	0
FOS	RPL32	0
CREM	RPS6	0
KLF6	RPS3A	0
CREM	HLA-B	0
KLF2	RPS19	0
JUNB	NEAT1	0
IRF1	HSPA1B	0
EGR1	HNRNPA3	0
KLF2	EEF1A1	0
EGR1	HLA-B	0
CREM	EEF1B2	0
NFKBIA	DDX17	0
FOS	RPL29	0
NFKBIA	RPS2	0
FOSB	FTL	0
FOSB	HLA-DRB1	0
NFKBIA	TMSB10	0
JUNB	RPS23	0
CREM	RPS14	0
TSC22D3	RPL3	0
EGR1	VIM	0
TSC22D3	CHCHD2	0
NFKBIA	CD74	0
NFKBIA	RPL35A	0
CREM	PPIA	0
TSC22D3	RPS7	0
FOS	RPS3A	0
NFKBIA	HLA-DRA	0
EGR1	RPS27A	0
NFKBIA	RPL9	0
KLF6	HNRNPA2B1	0
TSC22D3	TUBA1B	0
JUNB	HLA-DRB1	0
JUNB	RPS3A	0
EGR1	S100A4	0
EGR1	RPL27	0
KLF2	NPM1	0
JUNB	HLA-B	0
FOS	NEAT1	0
NFKBIA	TPT1	0
JUNB	RPL3	0
NFKBIA	RPL12	0
FOS	RPL7A	0
FOSB	CREM	0
IRF1	RGS1	0
KLF6	CHCHD2	0
KLF6	RPL34	0
IRF1	RPL5	0
TSC22D3	YWHAZ	0
FOS	RPS15	0
EGR1	RPL28	0
NFKBIA	SSR4	0
IRF1	TXNIP	0
KLF6	HSP90AB1	0
JUNB	RPS5	0
NFKBIA	FAU	0
FOSB	RPL11	0
FOS	RPL19	0
NFKBIA	CHCHD2	0
NFKBIA	NEAT1	0
CREM	YWHAB	0
EGR1	RPL11	0
EGR1	CIRBP	0
NFKBIA	RPL35	0
EGR1	HSP90AA1	0
KLF2	CALM2	0
TSC22D3	RPL28	0
IRF1	RPL9	0
FOS	RPL22	0
JUNB	RACK1	0
FOS	SUMO2	0
IRF1	SON	0
FOS	HNRNPA3	0
CREM	RPS27A	0
CREM	RPL29	0
KLF2	HLA-DRB1	0
CREM	CLIC1	0
FOSB	RPL34	0
NFKBIA	RPS23	0
JUNB	CD52	0
FOS	HLA-DRA	1
IRF1	RPS6	0
IRF1	RPL13A	0
NFKBIA	CORO1A	0
IRF1	UBC	0
CREM	HLA-DPA1	0
NFKBIA	LGALS1	0
KLF2	JUNB	0
TSC22D3	SRRM2	0
EGR1	FTL	0
IRF1	RPL34	0
EGR1	CD52	0
FOS	RPS21	0
NFKBIA	RPL19	0
EGR1	RPS27	0
CREM	STK17A	0
NFKBIA	SAT1	0
FOSB	ZFP36L2	0
JUNB	MALAT1	0
CREM	HNRNPU	0
IRF1	TPT1	0
EGR1	RPL10	0
FOS	RPS7	0
CREM	RPL13A	0
EGR1	RPS16	0
KLF6	RPL14	0
FOSB	HSP90AB1	0
NFKBIA	RPL26	0
FOS	COMMD6	0
NFKBIA	ARPC3	0
TSC22D3	S100A11	0
EGR1	RPL6	0
TSC22D3	B2M	0
TSC22D3	RPL32	0
FOS	RPLP1	0
NFKBIA	RPS3A	0
EGR1	RPL32	0
KLF2	FTH1	0
IRF1	RPL12	0
KLF2	ZFP36L2	0
NFKBIA	RPL34	0
KLF2	RPL36	0
JUNB	RPL4	0
IRF1	TMSB10	0
NFKBIA	HLA-DRB1	0
JUNB	HLA-DMA	0
FOS	EEF1B2	0
EGR1	RPS12	0
JUNB	RPS27A	0
FOS	DYNLL1	0
KLF6	RPS14	0
CREM	RPL21	0
NFKBIA	ACTB	0
FOSB	RPS15A	0
EGR1	DUSP1	0
EGR1	MALAT1	0
FOS	RPL36	0
CREM	RPL19	0
FOS	HSPA1B	0
KLF2	COMMD6	0
EGR1	RPS29	0
KLF6	SSR4	0
TSC22D3	RPS2	0
FOS	RPS16	0
FOSB	MALAT1	0
CREM	FOSB	0
CREM	RPL11	0
KLF2	MALAT1	0
KLF2	RPS16	0
FOS	RPL18A	0
NFKBIA	YWHAZ	0
NFKBIA	RPL18A	0
NFKBIA	MYL12B	0
KLF2	IDS	0
KLF2	RPS12	0
KLF2	TMSB4X	0
FOSB	RPL37	0
TSC22D3	NEAT1	0
JUNB	RPL30	0
IRF1	SRSF5	0
EGR1	HMGN1	0
